PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
1658,0,3,"Martin, Mr. Katie",male,27.703339365925146,2,2,CA 153312,40.91824673477045,G148,S
1659,0,2,"Williams, Mr. Micheal",female,12.683495374010008,0,0,56569,9.000415192620785,,S
1660,0,2,"Boyd, Master. Jennifer",female,29.273436584505745,2,0,77583,14.060838321391442,B145,S
1661,0,3,"Lester, Mr. Michael",male,56.08041659362746,0,0,SC/Paris 840292,66.31369371610542,,S
1662,0,3,"Branch, Master. Kyle",male,43.78279003408519,0,0,18075,14.572861620435521,,S
1663,1,3,"Hayes, Mrs. Rebecca",male,22.38865158574541,1,2,CA 579149,9.911058859689211,,S
1664,0,3,"Parker, Miss. Krystal",female,30.42057910329799,0,0,SC/Paris 496419,23.248432628768143,,Q
1665,1,3,"Gilbert, Dr. Ashley",male,11.849862741810075,0,0,STON/O 465154,4.346284135700114,,S
1666,1,2,"Mendez, Master. Joann",female,16.43232917982371,2,0,CA 666146,7.9201331676151385,,S
1667,0,3,"Williams, Miss. Lauren",female,32.092176136592045,1,0,PC 161226,7.917587208460556,,C
1668,1,3,"Wells, Miss. Justin",female,23.07763556051366,0,1,27411,12.812822469691959,,S
1669,0,3,"Peterson, Master. Susan",male,15.375602948702145,2,0,61729,102.28159561267938,,Q
1670,1,1,"Williams, Dr. Shannon",male,36.85777070633049,0,0,48556,17.494662609978874,A76,S
1671,0,2,"Rubio, Dr. Tammy",male,28.848498786853465,0,0,STON/O 787652,16.001177029694947,,S
1672,1,1,"Carrillo, Miss. James",male,8.05429479632545,2,0,A/5 245361,6.733081443752657,,S
1673,1,1,"Lucero, Mr. Elizabeth",female,0.947942473650965,0,0,70517,0.8118139782408437,,C
1674,1,3,"Garcia, Miss. Jody",male,22.019839019960443,0,0,SOTON/O 634418,8.740224633809593,A153,Q
1675,1,1,"Mendez, Mrs. Katherine",male,7.7642879918186125,1,0,36057,64.18170076857051,,S
1676,0,1,"Sanchez, Master. Edwin",female,3.835240309410846,0,1,CA 451754,175.07238532815273,A63,S
1677,0,2,"Fowler, Miss. Angela",male,45.805568819629194,1,0,SOTON/O 222799,68.0925704404037,,C
1678,0,3,"Clark, Dr. Nicholas",male,28.6320475418859,0,0,55577,95.94363573394831,,S
1679,0,3,"Gillespie, Mrs. Joseph",female,26.28375070484296,0,0,SC/Paris 354072,77.26348717099259,F15,S
1680,1,1,"Wright, Miss. Brian",male,27.362318573889514,1,0,PC 511131,17.552557749151035,,S
1681,0,1,"Jones, Master. Michele",female,14.070349888898422,0,0,47915,65.69499748284115,,S
1682,1,1,"Duke, Master. Edward",female,35.753666310198355,0,0,33452,69.43226611961416,C46,S
1683,1,3,"Lopez, Master. Dennis",female,28.17019542574443,0,0,PC 563748,14.958308257847323,,S
1684,1,2,"Allen, Dr. Anna",male,19.396278816288234,0,0,STON/O 168236,126.69662516618423,,Q
1685,0,3,"Johnson, Master. Chad",male,21.493198416650003,0,0,83629,309.4269100587934,,S
1686,1,3,"Dixon, Mrs. Michelle",male,12.815578015027864,0,0,31343,41.19666065196392,,S
1687,1,1,"Adams, Mr. Eric",male,24.312599779374313,3,0,83404,19.033391873426346,,S
1688,0,3,"Wright, Mrs. Megan",female,26.645209669044803,2,0,SOTON/O 299137,22.12803306000706,,S
1689,0,2,"Ingram, Dr. Melissa",female,23.948033392180502,0,0,65099,43.66678764453129,,S
1690,1,3,"Stein, Dr. Paul",male,30.772163802782206,0,0,65220,0.3905057842471602,,S
1691,0,2,"Miller, Mrs. Diane",female,28.900836133335417,0,1,99734,18.43278671414266,,Q
1692,0,3,"Stephens, Mrs. Michael",female,33.2307595413045,1,0,SOTON/O 276840,2.5122769840377326,,S
1693,0,3,"Hampton, Mrs. Daniel",male,43.20335851690232,0,0,32465,48.93222425729045,,S
1694,0,3,"Ross, Dr. Bryan",male,38.30232868098313,1,0,SOTON/O 121216,46.32382602180638,,S
1695,0,2,"Stevens, Master. Roger",male,43.3642577671447,1,0,81076,44.70788073686327,,S
1696,0,2,"Taylor, Dr. Melissa",female,18.131720782432797,1,0,STON/O 439816,8.184255351179043,,Q
1697,0,3,"Smith, Master. Ricky",male,22.8793914827588,1,0,A/5 748302,144.62195162921012,,C
1698,0,3,"Farmer, Mrs. Jessica",female,39.15035357524355,1,0,83170,38.20303765040301,,S
1699,1,3,"Fisher, Master. Sheryl",male,39.40068740004921,0,0,SOTON/O 685310,40.58099758638853,,S
1700,0,1,"Obrien, Miss. Michaela",female,20.499311354483652,0,0,92285,39.29155759959161,C65,Q
1701,1,1,"Johnson, Mr. Kimberly",male,38.56217496094439,1,1,W.E.P. 258571,37.16028185057333,A187,S
1702,0,3,"Bradley, Master. Tricia",female,16.790550366956815,0,1,69252,139.37734879813735,,S
1703,0,1,"Perry, Mr. Monica",female,36.73478013798511,0,0,58999,46.06820463470577,,S
1704,0,2,"Moyer, Mrs. Vicki",male,29.631853187881028,0,1,82816,33.19157718394297,,Q
1705,0,1,"Montes, Mr. Kristin",female,10.617901545311287,0,0,27179,72.71692207627156,,S
1706,0,3,"Gentry, Miss. Jeffrey",female,23.9229664953683,0,0,49126,14.48169873717117,,S
1707,1,3,"Phillips, Dr. Ellen",female,60.55174933573691,1,0,83625,10.660281567662715,,S
1708,0,3,"Navarro, Mr. Yesenia",male,32.83892507926993,0,1,STON/O 107658,28.92067447657558,G102,C
1709,0,2,"Washington, Dr. Brian",male,62.20629967405564,1,1,32396,0.7904983715810635,A89,C
1710,1,3,"Martinez, Dr. Scott",female,9.78502858174949,0,0,86711,17.372807414072025,,S
1711,0,3,"Clark, Master. Megan",female,40.51038509729379,0,0,STON/O 180193,27.242773999550458,C136,C
1712,0,1,"Castro, Mr. Richard",male,0.42,2,0,35647,43.22035470856278,,S
1713,1,3,"Murphy, Master. Nathan",female,29.996703211193037,0,0,31227,39.17585737769216,A136,C
1714,0,2,"Peterson, Mr. Jennifer",male,38.83704328711849,0,0,39457,22.895996710183457,,S
1715,0,1,"Nunez, Miss. James",female,41.73046132994787,0,0,85376,21.023588297544443,,S
1716,1,2,"Parrish, Miss. Katherine",male,18.81022385587422,0,1,34233,0.06598256914878155,,S
1717,0,1,"Joyce, Master. Joshua",male,44.5472659076743,1,0,90229,106.47898427641591,C82,C
1718,1,3,"Smith, Mrs. Cheryl",male,22.52799335937428,1,1,A/5 797189,13.151014475415268,C138,S
1719,1,2,"Barnes, Dr. Angela",male,27.702638484426444,1,0,PC 148026,22.158594763452832,E117,C
1720,0,2,"Ramirez, Dr. Teresa",male,23.933488929007126,1,0,W.E.P. 761264,1.023146267677109,,S
1721,0,1,"Tran, Mr. Monica",male,14.090549089747359,1,0,STON/O 909864,157.14570336802254,,S
1722,0,3,"Arias, Miss. Tracie",male,51.97607422389202,0,1,PC 621575,34.117537978582874,,S
1723,0,3,"Carter, Master. Stephen",male,30.672249440213076,1,0,27415,1.177377986190364,,Q
1724,0,3,"Rios, Mrs. Angela",female,45.22245730122079,0,0,73208,14.46376922394996,,S
1725,1,3,"Scott, Mr. Sarah",male,44.62595738470441,0,0,82120,105.70685232671404,,S
1726,0,2,"Middleton, Miss. Jeremy",male,16.448837000178237,0,0,SC/Paris 248006,23.556342165387132,,S
1727,0,1,"Collins, Mrs. Joseph",female,47.025781467402425,1,0,32313,58.46329300175509,,C
1728,1,3,"Smith, Mrs. Stacy",female,37.04779940969052,1,0,STON/O 335531,47.576560499456185,,S
1729,1,1,"Phillips, Master. Victoria",female,15.427373897379553,0,0,CA 118975,31.927113431705127,,S
1730,0,1,"Clark, Master. Ashley",male,36.28391163878106,1,0,67090,89.55362451704593,,C
1731,0,3,"Kaufman, Miss. Tiffany",female,15.678449611847054,0,0,SC/Paris 857007,2.0595561348748483,,Q
1732,1,1,"Ortiz, Master. Jessica",female,52.49041715170097,0,1,15134,121.76219457070525,D49,Q
1733,0,2,"Brewer, Mr. Dawn",male,41.39301442890935,0,0,A/5 632271,63.30223542326063,,S
1734,0,3,"Jackson, Dr. Johnathan",female,29.003920129325508,1,0,PC 791432,99.64989739211815,D182,S
1735,0,2,"Morgan, Mr. Lindsey",male,47.707250655040575,0,1,PC 395202,0.853872048228242,,S
1736,1,3,"Harvey, Mr. Nicole",male,7.8521729741504736,0,0,W.E.P. 176712,4.430337533770469,,S
1737,0,3,"Kelly, Mrs. Brittany",male,19.50922179831942,1,0,66020,11.525961649712201,,S
1738,0,3,"Le, Miss. Hannah",female,26.466123895634798,1,0,A/5 552796,45.016046270305765,,S
1739,0,3,"Robertson, Miss. Derek",male,61.29958553995725,0,0,39990,4.848727454693302,,S
1740,0,2,"Boyle, Mrs. James",male,15.013239387772321,0,0,PC 457145,134.08039672047937,,S
1741,1,2,"Davis, Mr. Eric",male,6.097716815630569,1,0,31820,69.03432599363016,,S
1742,1,2,"Henderson, Mr. Juan",male,9.77860279702421,1,0,PC 353682,82.40796189686564,,S
1743,1,2,"Vang, Dr. Craig",male,42.687022168878414,0,0,96373,43.835476365439916,D144,Q
1744,0,3,"Young, Dr. Stephen",male,21.681308212456003,1,0,A/5 381581,49.840895580764006,D64,C
1745,0,3,"Lawson, Miss. Daniel",male,27.77278669883941,0,0,CA 128861,12.490924294995416,,S
1746,0,1,"Sims, Mr. Tyler",female,40.67965698344278,0,0,SC/Paris 623449,120.42023099746531,,S
1747,0,1,"Simmons, Dr. Jeffrey",male,27.78681520858924,1,0,SC/Paris 248388,52.33674714056392,,S
1748,0,1,"Roberts, Mrs. Heather",male,32.85805246311278,0,0,SOTON/O 697959,27.04192541742651,,S
1749,1,2,"Powell, Mr. Timothy",male,37.493012066535734,0,0,30708,106.71473232727602,C163,C
1750,0,1,"Sullivan, Master. Stephen",male,23.970530512556984,0,0,CA 361573,99.68957655339996,,C
1751,0,3,"Jackson, Dr. Cynthia",male,27.671561160984425,1,1,PC 492947,0.02696798055657255,,S
1752,0,3,"Riley, Mrs. Ariel",male,33.38737563249416,3,0,35538,129.4051655169525,,S
1753,0,3,"Walker, Mrs. Andrea",female,42.154509822745084,0,0,A/5 214114,22.58282413887236,,S
1754,0,1,"Elliott, Master. Jason",male,18.90683030147091,0,2,34053,27.421778631424036,,S
1755,1,2,"Hartman, Dr. Jennifer",male,0.42,0,0,SOTON/O 177887,4.458692633057657,B138,S
1756,1,3,"Davidson, Miss. Kyle",male,39.51416409139905,0,1,A/5 209491,105.01370837654976,F1,S
1757,1,3,"Dennis, Mrs. Kimberly",female,42.98802286250118,0,0,67307,38.740063914446786,,S
1758,0,3,"King, Mr. Nancy",female,32.800478269822406,1,0,SC/Paris 815866,118.06593908471763,A64,S
1759,0,3,"Cole, Miss. Gina",male,33.7561050653915,0,1,W.E.P. 597372,75.89211312157995,,S
1760,0,3,"Clark, Mrs. Jonathan",male,22.09966148203761,1,1,STON/O 958109,114.12996961446416,A114,Q
1761,0,3,"Richardson, Mrs. Brandon",female,37.00256790148894,0,0,46798,148.07488693631964,,S
1762,1,1,"Krueger, Master. William",male,41.94433547557864,0,1,STON/O 352215,108.53591301002908,,S
1763,0,3,"Smith, Dr. Leslie",male,30.79094877985878,0,0,81635,11.77569242649894,B57,Q
1764,0,2,"Mitchell, Dr. Cassandra",male,64.87747662010173,0,0,19716,3.634585179421826,,S
1765,0,2,"Gonzalez, Master. Dennis",male,8.107624772600687,0,2,W.E.P. 501069,48.41252451815331,A168,Q
1766,0,3,"Tapia, Master. Jacob",female,32.28146339198886,0,0,76911,8.424260035479184,,S
1767,1,2,"Day, Miss. Rachel",female,13.559058527557596,0,0,68143,99.42764562738746,G186,S
1768,0,1,"Clay, Miss. Michael",female,42.317842935396456,0,0,SC/Paris 611925,147.30550168876547,B99,C
1769,0,1,"Stanton, Master. Brian",male,7.859344007409462,1,0,CA 360857,6.464268865321546,,S
1770,0,1,"Gomez, Miss. Brian",male,11.325098401952221,0,0,SC/Paris 362309,13.448860463106127,,S
1771,0,1,"Harris, Mr. Theresa",male,21.135382832311137,1,0,65361,49.07148610620482,G192,S
1772,1,1,"Vargas, Master. Michael",female,33.72165037797559,0,0,PC 434978,64.59612489438659,,S
1773,1,1,"Hogan, Dr. Eric",female,21.663400558737358,2,0,W.E.P. 765625,35.903985062196995,,S
1774,1,1,"Hoffman, Dr. Kyle",male,21.803822323612696,1,0,A/5 108704,23.025044057711796,,S
1775,1,3,"Preston, Master. Michelle",male,27.467533631034808,1,0,55690,18.2659623718184,B19,S
1776,0,2,"Hernandez, Dr. Paul",male,26.608637773138913,0,1,45515,54.825941216357265,,S
1777,1,1,"Hudson, Mrs. Catherine",female,50.82429143645933,1,0,96068,68.23867786202402,,S
1778,0,3,"Smith, Mr. Nicole",male,39.60275567536555,0,0,48822,17.042618503103633,G74,Q
1779,0,3,"Walker, Mrs. Jamie",male,25.455925643014982,1,0,75922,19.725946959917724,E120,C
1780,1,3,"Allen, Master. Robert",male,59.3581667569906,1,1,CA 868853,30.815544130497198,,S
1781,0,2,"Bennett, Dr. Eduardo",male,36.88325644798413,1,0,24541,29.91157965213038,,C
1782,1,3,"Gardner, Miss. Kevin",female,16.43453122561032,0,1,52193,92.46561086807613,B32,S
1783,0,3,"Woods, Mrs. Debbie",female,33.59119235988582,0,0,SOTON/O 169274,28.71574952423781,,C
1784,1,3,"Smith, Mrs. Jeffery",female,37.497175628114405,1,0,PC 480194,191.77473500881766,,S
1785,1,3,"Velasquez, Dr. Thomas",female,20.37325393314112,0,0,STON/O 319348,18.623042358178594,E147,C
1786,1,3,"Jones, Miss. Kristen",male,15.26487524871545,0,0,85392,59.01620050211801,,S
1787,1,3,"Jacobs, Master. David",male,31.210427260594187,0,0,A/5 236243,71.13469400123404,,S
1788,0,3,"Hall, Dr. Aaron",male,24.9568952017155,0,0,STON/O 681738,49.76723370101845,,C
1789,0,2,"Patton, Mr. Brittany",female,50.70779043837619,1,2,26116,22.868015545956986,,S
1790,0,3,"Nguyen, Mr. Elizabeth",male,40.376181537188806,0,0,39440,14.880913910243024,,S
1791,0,3,"Donovan, Master. Justin",female,21.029146162787875,1,1,44699,46.35269266832747,,S
1792,1,1,"Anderson, Master. Renee",male,35.963133553280244,2,0,A/5 929400,53.73959109867864,,Q
1793,0,3,"Travis, Mr. Andrea",male,47.739793998146354,1,0,SC/Paris 679101,14.894849130369012,C198,S
1794,1,1,"Rodriguez, Miss. Tracey",female,10.486737757404903,1,1,SOTON/O 342955,20.510500224624618,,C
1795,0,3,"Delgado, Master. Hannah",female,15.68110462617147,0,2,PC 733837,99.04790614330634,,S
1796,0,3,"Farrell, Mr. James",male,29.843639358086563,2,1,33921,83.17162096450761,,S
1797,1,1,"Wu, Miss. Joel",male,30.49842755067048,0,0,SC/Paris 327697,10.153616538775077,,S
1798,0,3,"Baker, Miss. Tiffany",female,29.269234923519953,0,0,53863,135.41938870346002,C55,S
1799,0,1,"Martinez, Master. Matthew",female,25.64911949697251,1,1,19190,49.44748628681205,,C
1800,0,2,"Holt, Mrs. Brian",male,25.43515548567172,1,0,SOTON/O 389158,34.33388581014105,,C
1801,1,1,"Perez, Miss. Kevin",male,35.3796139155028,0,0,SC/Paris 945298,11.211240974684172,C17,S
1802,1,2,"Carpenter, Master. Charles",male,45.87519575094842,1,0,SOTON/O 678343,65.50282222749323,,S
1803,0,2,"Young, Miss. Logan",male,23.266661784362025,1,0,A/5 666737,126.78586736933117,,S
1804,0,3,"Baldwin, Dr. Troy",female,64.13759083238915,4,1,52017,3.3576778450902083,,Q
1805,0,3,"Russell, Miss. Amanda",male,57.44968010036443,0,0,17914,36.77608832258898,B147,S
1806,1,1,"Jacobs, Mrs. Donna",male,48.609578814121136,0,1,68888,104.83225405038866,,S
1807,1,3,"Austin, Miss. Jared",male,38.71476668386187,2,0,20255,152.37538846398388,,C
1808,0,1,"Smith, Mrs. Tara",male,58.111833490582185,1,0,W.E.P. 695658,3.7437079106976383,G6,S
1809,0,1,"Bailey, Mr. Jonathan",male,25.938384890008283,0,0,99076,78.28417027072669,F169,C
1810,0,1,"Wilcox, Mrs. Autumn",male,18.343538232136716,0,1,CA 179788,16.522954376091278,,S
1811,1,3,"Boyd, Miss. Matthew",male,22.63639116834422,1,1,A/5 356676,38.9902241316019,,Q
1812,1,3,"Richards, Mr. Daryl",male,15.958800756738858,0,1,PC 989253,76.56195691973804,E69,S
1813,0,1,"Rodriguez, Mr. Steven",male,31.705218512387177,1,0,CA 930201,39.38767789901725,,S
1814,0,1,"Ross, Mr. Sheila",male,34.197626497788406,0,0,CA 243300,5.830056790022767,,S
1815,0,2,"Chavez, Mr. Michael",male,32.811757741535494,1,1,W.E.P. 336279,44.6451755556572,,S
1816,1,3,"West, Miss. Paul",male,29.825961069454802,0,0,A/5 578761,6.267442895088612,,S
1817,0,3,"Martin, Master. Amy",male,31.864163394402617,1,0,CA 650544,21.342898549321767,F21,S
1818,1,1,"Thompson, Mrs. Jonathan",male,54.308533323898445,0,1,SC/Paris 521283,40.84840631966532,,S
1819,1,3,"Robinson, Master. Patricia",female,38.68072614694717,0,1,75403,237.88680480323617,,Q
1820,0,2,"Greene, Master. Sara",female,42.9151231524675,1,1,SOTON/O 101774,64.90141310077698,,S
1821,0,3,"Chapman, Mrs. James",male,32.67105911361503,0,0,SC/Paris 390866,18.070212172505876,,S
1822,0,3,"Guzman, Dr. Shelby",female,7.3817582214469155,0,0,W.E.P. 547466,104.59690745851822,,C
1823,0,2,"Todd, Mrs. Antonio",male,4.605645413426846,0,1,CA 735980,12.818671441974002,,S
1824,1,3,"Davis, Dr. Shelby",male,59.15933986291921,0,0,SC/Paris 524104,24.22475124798032,,C
1825,1,3,"Romero, Mrs. Timothy",male,22.5544881467629,0,0,STON/O 666663,52.06738040477943,,S
1826,0,2,"Finley, Master. Jonathan",male,21.36548118187295,0,1,A/5 283070,26.429238466240264,F5,C
1827,0,2,"Moore, Master. Rita",male,33.439285379281486,0,0,SC/Paris 441456,65.38839128132709,,C
1828,1,3,"Perry, Mrs. Connor",female,37.70564169661898,0,0,SOTON/O 203792,52.577929079208516,,S
1829,1,1,"Ayers, Mr. Carol",female,39.47606992268177,0,0,14740,55.023373409204865,,S
1830,0,1,"Salazar, Dr. Jacob",male,54.84185946032005,0,0,STON/O 178233,27.259100733649266,,C
1831,1,3,"Jones, Mr. Scott",male,51.010309357211185,1,0,CA 456686,2.8353925064001815,,S
1832,0,3,"Gibson, Dr. Jeremy",male,18.6469348550565,1,1,18916,103.06329405566277,F7,Q
1833,0,3,"Gonzalez, Master. Steve",male,43.56228402790505,0,0,SOTON/O 202497,3.8452834627095047,,S
1834,1,3,"Allen, Dr. Jennifer",female,24.62272714504882,0,0,10001,31.18427655240714,B176,S
1835,1,3,"Maldonado, Master. Amber",female,28.074877577969126,1,0,W.E.P. 192481,17.972530657202178,C6,S
1836,1,1,"Weber, Mrs. Robert",female,14.684151116680924,0,0,SC/Paris 332209,17.57235666171458,,S
1837,0,3,"Dunlap, Mrs. Henry",female,6.296980046360268,1,1,79902,12.849515352686133,,S
1838,0,3,"Osborn, Miss. Andrew",male,29.558136023147956,1,0,SOTON/O 534232,15.84886710718516,,C
1839,1,1,"Graham, Miss. Lynn",male,16.616253174442562,0,0,A/5 808300,155.4352981059884,,S
1840,0,1,"Brooks, Mrs. Alexander",male,42.98939150000851,0,0,SOTON/O 781838,178.87203852956196,A62,C
1841,0,1,"Shepherd, Miss. Erica",male,26.0649045907183,0,1,CA 571701,42.306126029756925,,C
1842,0,3,"Montgomery, Mrs. Charles",female,34.32026306529823,1,0,A/5 547196,37.18590082178001,F3,Q
1843,0,3,"Jackson, Mr. Andrew",male,49.145360554816044,0,0,SC/Paris 195774,2.4786906348886846,,C
1844,0,3,"Zimmerman, Master. Stephen",male,9.205867455050488,0,1,SOTON/O 899497,81.4145807995634,,C
1845,1,3,"Hill, Mrs. Brittney",female,19.85535656030438,0,1,STON/O 818439,9.34972991081318,,S
1846,0,1,"Murray, Miss. Laura",female,32.532370743921895,0,0,55041,7.69156882061752,,S
1847,0,3,"Smith, Miss. Michael",male,34.375347421525646,0,0,W.E.P. 235619,27.58853808171753,,S
1848,0,3,"Torres, Miss. Shawn",female,45.44896501781256,0,0,W.E.P. 873572,21.350333947053244,,Q
1849,1,2,"Roberts, Mr. Melinda",male,42.140143806568375,3,0,CA 315476,5.081518377728329,,S
1850,1,3,"Rojas, Mr. John",male,31.35707076023035,0,0,30789,8.004581741360168,,S
1851,0,2,"Ramos, Mr. Brian",male,34.247665388361575,0,1,SOTON/O 609294,243.56837096256973,,S
1852,1,3,"Bowen, Mrs. Courtney",male,34.63506247386686,0,1,20095,66.36839387540638,,C
1853,1,3,"Silva, Master. Ashley",male,9.424026894567422,0,0,W.E.P. 875932,45.63451053837086,G7,S
1854,1,3,"Nelson, Mr. Nancy",male,27.81074331703054,0,0,W.E.P. 110643,18.092737318520534,B158,S
1855,1,3,"White, Miss. Charles",female,33.47862505195929,0,0,77897,27.969300703865684,,C
1856,0,1,"Randolph, Miss. Michael",female,36.41971202299149,0,0,A/5 354666,49.4408663625015,,S
1857,1,3,"Jacobson, Mr. Leon",male,17.058911839101768,0,0,84729,76.68860306308802,,S
1858,0,2,"Diaz, Master. Christopher",female,12.236829224595525,0,0,CA 549643,146.3188370208257,,S
1859,1,3,"Guerrero, Master. Martin",male,26.716543704746872,1,0,SC/Paris 785836,6.544199501881466,,S
1860,1,3,"Griffin, Master. Jennifer",male,57.543125555280916,3,0,W.E.P. 733618,10.637493840016358,,S
1861,1,3,"Reynolds, Miss. Adam",female,18.53053482179864,0,0,56625,41.91692507610726,,C
1862,1,1,"Sanchez, Mrs. Alexandra",male,46.434995462967336,1,0,97524,139.43050682093877,,S
1863,0,3,"Wise, Dr. Lisa",male,52.18635500263168,0,0,SOTON/O 963183,30.123471181519328,,S
1864,0,3,"Smith, Mr. Derek",female,30.63653136726471,0,0,48317,50.24878472119653,G55,S
1865,1,3,"Bell, Mr. Jennifer",male,20.482128914851685,0,1,11138,17.387563504759658,F97,C
1866,1,1,"Beck, Dr. Sydney",female,37.17947389121515,0,0,92187,83.49623772508954,,C
1867,0,1,"Johnson, Dr. Lisa",male,32.72986408939294,1,1,52147,46.476538712308866,,S
1868,0,1,"King, Miss. Renee",male,17.972544277335682,0,0,W.E.P. 937268,24.04783864318207,,C
1869,0,3,"Woods, Miss. Melinda",male,20.776760430795136,1,0,60257,39.112174475407215,E163,C
1870,1,3,"Young, Mr. Christopher",male,36.350117930034635,3,0,SOTON/O 461314,59.33238646660517,,S
1871,1,3,"Jones, Mrs. Joy",male,43.068165714359665,1,1,A/5 997188,12.008933440133008,D45,S
1872,0,2,"Vasquez, Mr. Paul",female,25.480937181584572,0,0,18926,20.88536831225046,,S
1873,0,2,"Jordan, Mr. Sarah",male,29.032130091567257,0,0,60946,14.418146965954978,,C
1874,1,3,"Marquez, Mr. Rachael",male,39.36093998715512,0,0,W.E.P. 405318,161.1435810479848,,S
1875,1,3,"Snyder, Miss. Sara",male,27.5851836215649,1,0,56356,2.1959303401820414,,Q
1876,0,3,"Gonzalez, Mr. Alexander",male,25.80942237385762,0,0,SC/Paris 756362,2.9048301509866534,,S
1877,0,3,"Fletcher, Mrs. Michael",female,19.425228523818838,1,0,12608,21.982348725302963,G31,S
1878,0,2,"Wolfe, Mrs. Teresa",female,19.182415272763564,1,0,SOTON/O 287479,38.61241962600481,B99,S
1879,0,3,"Mcdonald, Mrs. Melanie",female,67.36435861512558,0,0,A/5 656464,19.941650525121503,G99,S
1880,0,3,"White, Mr. Ashley",male,27.253176758892856,0,1,SOTON/O 878800,97.22190708940188,F185,S
1881,1,3,"Dillon, Dr. Mike",male,49.110816501171136,0,0,24352,9.279352198150056,,C
1882,1,1,"Schmitt, Mr. James",male,53.57590672526699,0,0,94620,22.677079734000582,,S
1883,1,1,"Ferguson, Dr. Thomas",female,27.42984794709577,1,0,SOTON/O 471025,33.466724200324435,,S
